,CIK,Name
6126,0001594167,JABODON PT CO
6127,0001766972,"JFG Wealth Management, LLC"
6128,0001314404,"JMG Financial Group, Ltd."
6129,0001831003,Jackson Creek Investment Advisors LLC
6131,0001706327,"Johnson Financial Group, LLC"
6132,0001474069,KEYWISE CAPITAL MANAGEMENT (HK) Ltd
6133,0001842013,Kaizen Financial Strategies
6135,0001525947,"Kessler Investment Group, LLC"
6136,0001541897,"Kistler-Tiffany Companies, LLC"
6137,0001768089,Knuff & Co LLC
6138,0001566089,LDR Capital Management LLC
6139,0001653202,"LGL PARTNERS, LLC"
6140,0000837980,"Lee Financial Group Hawaii, Inc."
6142,0001384484,MAD RIVER INVESTORS
6144,0001427351,MERIDIAN INVESTMENT COUNSEL INC.
6146,0000045319,MEYER HANDELMAN CO
6147,0001011659,MUFG Americas Holdings Corp
6148,0001511888,"Martin Investment Management, LLC"
6149,0001579668,"Matarin Capital Management, LLC"
6150,0001609674,"Mengis Capital Management, Inc."
6151,0001755651,"Monte Financial Group, LLC"
6152,0001806987,Must Asset Management Inc.
6153,0001143892,NIEMANN CAPITAL MANAGEMENT INC
6154,0001054554,OAK RIDGE INVESTMENTS LLC
6155,0001349654,"OBERMEYER WOOD INVESTMENT COUNSEL, LLLP"
6156,0001548880,OIKOS HOLDINGS LLC
6158,0001803673,"PAX Financial Group, LLC"
6159,0001665518,"PHYSICIANS FINANCIAL SERVICES, INC."
6160,0001134687,PRENTISS SMITH & CO INC
6161,0001142031,PRIVATE MANAGEMENT GROUP INC
6162,0001800135,"PYA Waltman Capital, LLC"
6163,0001434323,"Palisade Asset Management, LLC"
6164,0001056516,"Palouse Capital Management, Inc."
6165,0001797217,Panview Asian Equity Master Fund
6167,0001631864,"Pinnacle Wealth Management Advisory Group, LLC"
6168,0001731446,"Prime Capital Investment Advisors, LLC"
6169,0001335851,"Private Wealth Partners, LLC"
6170,0001561418,Quantedge Capital Pte Ltd
6174,0001812103,Rosenberg Matthew Hamilton
6176,0001771605,SAGE RHINO CAPITAL LLC
6177,0001058022,SHIKIAR ASSET MANAGEMENT INC
6179,0001589176,SPX Equities Gestao de Recursos Ltda
6180,0001586767,"SRS Capital Advisors, Inc."
6182,0000854157,STATE OF WISCONSIN INVESTMENT BOARD
6184,0001788558,Samson Rock Capital LLP
6185,0001457833,Sandy Spring Bank
6187,0001482880,"Savant Capital, LLC"
6188,0001511794,"Shaker Financial Services, LLC"
6190,0001694886,"Siena Capital Partners GP, LLC"
6193,0001427008,"Smead Capital Management, Inc."
6194,0001399706,South Street Advisors LLC
6195,0001657260,"Spectrum Equity Management, Inc."
6198,0001844008,Steadview Capital Management LLC
6199,0000913760,StoneX Group Inc.
6200,0001295044,"Strategic Point Investment Advisors, LLC"
6201,0001653253,"Stuart Chaussee & Associates, Inc."
6203,0001682057,Syverson Strege & Co
6204,0001735101,"TIAA ENDOWMENT & PHILANTHROPIC SERVICES, LLC"
6205,0001527488,TOBAM
6206,0000932000,TOEWS CORP /ADV
6207,0000098758,TORRAY LLC
6210,0001080173,VAN STRUM & TOWNE INC.
6211,0001380443,"Valmark Advisers, Inc."
6212,0001132556,WADE G W & INC
6213,0001102062,"WEST CHESTER CAPITAL ADVISORS, INC"
6217,0001511985,West Coast Financial LLC
6218,0001639997,"Westhampton Capital, LLC"
6219,0001727593,White Lighthouse Investment Management Inc.
6220,0001597409,"Winslow, Evans & Crocker, Inc."
6221,0001569071,ACG Wealth
6222,0001046187,AEW CAPITAL MANAGEMENT L P
6223,0001376879,AKO CAPITAL LLP
6225,0001568541,"AOZORA BANK, LTD."
6226,0001811827,"ARQ WEALTH ADVISORS, LLC"
6228,0001843745,Addison Advisors LLC
6229,0001698481,Ahrens Investment Partners LLC
6232,0001398103,"Ashfield Capital Partners, LLC"
6234,0001829985,"Aware Asset Management, Inc."
6235,0001450935,B & T Capital Management DBA Alpha Capital Management
6236,0000872259,BAHL & GAYNOR INC
6237,0000059951,BANK OF THE WEST
6238,0000711089,BENEDICT FINANCIAL ADVISORS INC
6239,0001228242,BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp
6240,0001748861,"Bay Colony Advisory Group, Inc d/b/a Bay Colony Advisors"
6242,0001826136,"Berger Financial Group, Inc"
6248,0000919079,CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM
6250,0000019475,CHASE INVESTMENT COUNSEL CORP
6251,0001735513,CLARET ASSET MANAGEMENT Corp
6252,0001216093,COLRAIN CAPITAL LLC
6253,0001014315,CORTLAND ASSOCIATES INC/MO
6254,0001598348,"CWH Capital Management, Inc."
6255,0001800358,"Cairn Investment Group, Inc."
6256,0001542166,"Callan Capital, LLC"
6257,0001654586,Canaan Partners IX LLC
6258,0001673228,Canaan Partners X LLC
6261,0001729848,"Claybrook Capital, LLC"
6262,0001666910,"Compass Financial Group, Inc."
6264,0001839498,"DCM Advisors, LLC"
6268,0001805604,"Danda Trouve Investment Management, Inc."
6271,0001407543,ENVESTNET ASSET MANAGEMENT INC
6273,0001572838,"Empirical Finance, LLC"
6274,0001592828,"Empowered Funds, LLC"
6278,0001125816,FIRST TRUST ADVISORS LP
6279,0001140334,FLPUTNAM INVESTMENT MANAGEMENT CO
6280,0001810089,First Pacific Financial
6282,0001696263,Florin Court Capital LLP
6283,0001009232,GENEVA CAPITAL MANAGEMENT LLC
6284,0001427263,"GFS Advisors, LLC"
6288,0001000490,GIRARD PARTNERS LTD.
6289,0001091961,GOULD ASSET MANAGEMENT LLC /CA/
6291,0001321993,"GRIMES & COMPANY, INC."
6293,0001767715,"GYL FINANCIAL SYNERGIES, LLC"
6295,0001691827,Glenview Trust Co
6297,0001728718,Growth Interface Management LLC
6300,0001078658,HOWARD CAPITAL MANAGEMENT
6301,0001768130,"HOWARD FINANCIAL SERVICES, LTD."
6304,0001724246,"HoldCo Asset Management, L.P."
6305,0001766786,"Hoover Financial Advisors, Inc."
6306,0001584086,"Horan Capital Advisors, LLC."
6307,0001058470,ICON ADVISERS INC/CO
6310,0001451460,"Jeereddi Investments, LP"
6318,0000922898,M&G INVESTMENT MANAGEMENT LTD
6321,0001014738,MASTRAPASQUA ASSET MANAGEMENT INC
6322,0001398346,MEITAV DASH INVESTMENTS LTD
6323,0001456827,"MITTLEMAN INVESTMENT MANAGEMENT, LLC"
6325,0000067698,"MONTAG & CALDWELL, LLC"
6326,0001716180,"MPS Loria Financial Planners, LLC"
6327,0001535862,"Mader & Shannon Wealth Management, Inc."
6329,0001439743,Mechanics Bank Trust Department
6330,0001649107,"Moisand Fitzgerald Tamayo, LLC"
6334,0001174850,NICOLET BANKSHARES INC
6340,0001785717,"ORSER CAPITAL MANAGEMENT, LLC"
6341,0001564770,"Oxbow Advisors, LLC"
6342,0001843309,PEAK FINANCIAL ADVISORS LLC
6343,0000752798,"PROEQUITIES, INC."
6346,0001454949,Poplar Forest Capital LLC
6347,0000826516,QUEST CAPITAL MANAGEMENT INC /ADV
6354,0001021008,SADOFF INVESTMENT MANAGEMENT LLC
6356,0001512026,"SFMG, LLC"
6360,0001108831,STONERIDGE INVESTMENT PARTNERS LLC
6362,0001840014,Schiavi & Co LLC
6364,0001841979,"Sightline Wealth Advisors, LLC"
6370,0001840750,Stenahm Asset Managment Ltd
6371,0001812155,"StrongBox Wealth, LLC"
6373,0001411530,"Sumitomo Mitsui DS Asset Management Company, Ltd"
6375,0001595853,"Swift Run Capital Management, LLC"
6376,0000850401,TCW GROUP INC
6378,0000709089,TOWNSEND ASSET MANAGEMENT CORP /NC/ /ADV
6379,0001135439,TRUST CO OF VIRGINIA /VA
6384,0001761054,Treasurer of the State of North Carolina
6386,0001427748,"Truepoint, Inc."
6388,0001634222,Vontobel Swiss Wealth Advisors AG
6389,0001516450,WEALTHCARE CAPITAL MANAGEMENT LLC
6390,0000934745,WEATHERLY ASSET MANAGEMENT L. P.
6391,0001668188,"WESPAC Advisors SoCal, LLC"
6392,0001484540,"WESPAC Advisors, LLC"
6393,0001830600,"WIPFLI FINANCIAL ADVISORS LLC,"
6395,0001700481,"WSFS CAPITAL MANAGEMENT, LLC"
6400,0001793399,"Winning Points Advisors, LLC"
6401,0001808163,Zeit Capital LLC
6403,0001802534,"ABSHER WEALTH MANAGEMENT, LLC"
6405,0001226886,"ALPINE WOODS CAPITAL INVESTORS, LLC"
6407,0001433541,"ASPIRIANT, LLC"
6411,0001663368,"Alambic Investment Management, L.P."
6415,0000883948,Atlantic Union Bankshares Corp
6416,0001767432,"Atlas Venture Advisors, Inc."
6418,0001667146,"Ausdal Financial Partners, Inc."
6419,0001704404,"Avestar Capital, LLC"
6420,0001842766,"Avory & Company, LLC"
6423,0001317348,"BOK Financial Private Wealth, Inc."
6424,0001555486,"Baltimore-Washington Financial Advisors, Inc."
6428,0001697855,CAMDEN NATIONAL BANK
6431,0000837592,CRAWFORD INVESTMENT COUNSEL INC
6432,0001763409,"CYNOSURE MANAGEMENT, LLC"
6433,0001334199,"Cambridge Financial Group, Inc."
6435,0001841174,"Clear Perspectives Financial Planning, LLC"
6438,0001713520,"Crescent Grove Advisors, LLC"
6439,0001664656,"Curtis Advisory Group, LLC"
6440,0001130787,EAGLE GLOBAL ADVISORS LLC
6441,0001779453,"EPIQ Capital Group, LLC"
6442,0001802934,ESA Global Value Fund
6446,0001010873,FRANKLIN STREET ADVISORS INC /NC
6449,0001378559,First Dallas Securities Inc.
6451,0001795487,FountainVest China Capital Partners GP3 Ltd.
6453,0001598244,GLENVIEW STATE BANK TRUST DEPT.
6454,0001712671,"Geneva Partners, LLC"
6457,0001694461,"HARVEST GROUP WEALTH MANAGEMENT, LLC"
6458,0001179475,"HUSSMAN STRATEGIC ADVISORS, INC."
6460,0001393944,Hanson & Doremus Investment Management
6461,0001591097,"Harvest Investment Services, LLC"
6464,0001807283,"High Note Wealth, LLC"
6465,0001309148,Hills Bank & Trust Co
6467,0001633625,IAT REINSURANCE CO LTD.
6468,0001794820,ICW Investment Advisors LLC
6470,0001533954,"Institute for Wealth Management, LLC."
6475,0001725888,Lester Murray Antman dba SimplyRich
6476,0000846788,MESIROW FINANCIAL INVESTMENT MANAGEMENT - Equity & Fixed Inc
6477,0001843169,"McCarthy Asset Management, Inc."
6478,0001708139,Milestone Resources Group Ltd
6479,0001841816,"Morris Retirement Advisors, LLC"
6481,0001388409,NOVARE CAPITAL MANAGEMENT LLC
6482,0001040190,"Nippon Life Global Investors Americas, Inc."
6483,0001672775,"O'Shares Investment Advisers, LLC"
6485,0000903783,OLD SECOND NATIONAL BANK OF AURORA
6488,0001140436,PROVIDENT TRUST CO
6489,0001313978,"Permit Capital, LLC"
6490,0001512780,"Private Wealth Group, LLC"
6494,0001008895,SCHMIDT P J INVESTMENT MANAGEMENT INC
6496,0000762152,STATE OF MICHIGAN RETIREMENT SYSTEM
6497,0001056958,SYMONS CAPITAL MANAGEMENT INC
6498,0001803898,Sailer Financial LLC
6501,0001666789,"Sheaff Brock Investment Advisors, LLC"
6502,0001769062,Signify Wealth
6506,0000873759,TANDEM CAPITAL MANAGEMENT CORP /ADV
6507,0001569740,Tinicum Inc
6508,0001642044,TradeLink Capital LLC
6510,0001730896,United Super Pty Ltd in its capacity as Trustee for the Cons
6511,0001040188,VICTORY CAPITAL MANAGEMENT INC
6512,0001544806,VICUS CAPITAL
6513,0001800916,Value Partners Investments Inc.
6515,0001286534,WINSLOW ASSET MANAGEMENT INC
6517,0001748726,"Watchman Group, Inc."
6524,0000905567,YACKTMAN ASSET MANAGEMENT LP
6530,0001107075,ASSET MANAGEMENT CORP /IL/ /ADV
6531,0001497637,Accuvest Global Advisors
6532,0001799752,Adams Chetwood Wealth Management LLC
6534,0001623707,Alliance Wealth Management Group
6536,0001291424,"American Trust Investment Advisors, LLC"
6537,0001764387,"Apollon Wealth Management, LLC"
6541,0001802119,Avalon Advisory Group
6543,0001088731,BOURGEON CAPITAL MANAGEMENT LLC
6544,0001819815,"Bellwether Advisors, LLC"
6545,0001689418,Bodenholm Capital AB
6547,0001773030,"C-J Advisory, Inc."
6550,0001082491,CONDOR CAPITAL MANAGEMENT
6551,0001536444,"Camarda Financial Advisors, LLC"
6554,0001576209,Carve CapitalAB
6558,0001567993,Colonial Trust Advisors
6559,0001599923,Community Bank of Raymore
6584,0001674117,"Cornerstone Wealth Management, LLC"
6585,0001540235,Creative Planning
6586,0001633896,Cypress Capital Management LLC (WY)
6587,0000765443,DUFF & PHELPS INVESTMENT MANAGEMENT CO
6588,0001287618,DUMONT & BLAKE INVESTMENT ADVISORS LLC
6589,0001620943,Davy Global Fund Management Ltd
6593,0001803058,EPG Wealth Management LLC
6597,0001251557,"FALCON POINT CAPITAL, LLC"
6599,0001269094,FOLKETRYGDFONDET
6601,0001428793,"First Heartland Consultants, Inc."
6603,0001592613,"Formidable Asset Management, LLC"
6609,0001714093,Garner Asset Management Corp
6610,0001760304,"Great Point Wealth Advisors, LLC"
6612,0001534450,"Ground Swell Capital, LLC"
6613,0001128074,HANSEATIC MANAGEMENT SERVICES INC
6614,0000779519,HELLMAN JORDAN MANAGEMENT CO INC /MA/
6617,0001380137,HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC
6618,0001090413,"HighTower Trust Services, LTA"
6623,0000898358,KORNITZER CAPITAL MANAGEMENT INC /KS
6624,0001801720,Key FInancial Inc
6625,0001655557,"LUBERT-ADLER MANAGEMENT COMPANY, LP"
6627,0001492162,Lesa Sroufe & Co
6628,0001570396,Lipe & Dalton
6629,0001762388,MACRO Consulting Group
6630,0001551727,MACROVIEW INVESTMENT MANAGEMENT LLC
6631,0001803662,MAGNOLIA CAPITAL ADVISORS LLC
6632,0000820123,MARSHALL & SULLIVAN INC /WA/
6633,0000919497,MIDDLETON & CO INC/MA
6638,0001803081,"Moser Wealth Advisors, LLC"
6639,0000873687,NORTHWESTERN UNIVERSITY
6640,0001540867,New England Professional Planning Group Inc.
6641,0001566493,"Newman Dignan & Sheerar, Inc."
6642,0001731260,"Ocean Capital Management, LLC"
6645,0001766918,Opes Wealth Management LLC
6648,0001436871,PALLADIUM PARTNERS LLC
6650,0001388443,"Palisades Hudson Asset Management, L.P."
6651,0001733356,"Paradiem, LLC"
6652,0001689232,"Patton Fund Management, Inc."
6656,0001629869,Polunin Capital Partners Ltd
6658,0000930441,QCI ASSET MANAGEMENT INC/NY
6659,0001718858,QVR LLC
6660,0001766514,"RHS Financial, LLC"
6662,0001532421,Resilient Capital LLP
6664,0001569833,"Rothschild Capital Partners, LLC"
6665,0001059543,SALZHAUER MICHAEL
6667,0001172036,SONATA CAPITAL GROUP INC
6670,0001803253,Soundwatch Capital LLC
6671,0001665199,"StrategIQ Financial Group, LLC"
6674,0001697729,"Summit X, LLC"
6677,0001658652,Terra Nova Asset Management LLC
6678,0001783773,"Tranquility Partners, LLC"
6681,0001697814,UG Investment Advisers Ltd.
6682,0001633716,USA Financial Portformulas Corp
6685,0001326766,"Violich Capital Management, Inc."
6689,0001817306,Waypoint Wealth Partners Inc.
6692,0001389215,World Asset Management Inc
6694,0001805824,"American Institute for Advanced Investment Management, LLP"
6698,0001558481,Arizona State Retirement System
6699,0001475896,"Asset Dedication, LLC"
6702,0001611848,"BTC Capital Management, Inc."
6703,0001667694,"Berkeley Capital Partners, LLC"
6704,0001840341,"Birchcreek Wealth Management, LLC"
6705,0001576102,"Blue Fin Capital, Inc."
6706,0001631738,Bray Capital Advisors
6707,0001691804,"Bridgeworth, LLC"
6708,0001790837,"Bull Street Advisors, LLC"
6715,0001811805,"Capstone Triton Financial Group, LLC"
6718,0001632187,"Community Bank, N.A."
6730,0001505961,"Decatur Capital Management, Inc."
6737,0001767107,"GARRISON POINT ADVISORS, LLC"
6741,0001839307,GoalVest Advisory LLC
6742,0001776033,"Golden State Wealth Management, LLC"
6743,0001815467,Great Mountain Partners LLC
6744,0001697943,"H7 Holdings, LLC"
6745,0001171592,HAHN CAPITAL MANAGEMENT LLC
6748,0001683073,Hill Winds Capital LP
6752,0001085227,JLB & ASSOCIATES INC
6754,0001483170,Kingfisher Capital LLC
6755,0001467517,"Krueger & Catalano Capital Partners, LLC"
6758,0001841769,"Legal Advantage Investments, Inc."
6760,0001542284,"Madden Advisory Services, Inc."
6768,0001757282,NKCFO LLC
6770,0001695344,"NORTHWEST WEALTH MANAGEMENT, LLC"
6772,0001599212,"NewFocus Financial Group, LLC"
6774,0001715635,Ninepoint Partners LP
6775,0001770994,"Occidental Asset Management, LLC"
6776,0001472190,PGGM Investments
6778,0001575239,"Perigon Wealth Management, LLC"
6781,0001660405,"Radnor Financial Advisors, LLC"
6786,0001173889,SANDER CAPITAL ADVISORS INC
6787,0001383838,SHAH CAPITAL MANAGEMENT
6792,0001482012,"Smith, Salley & Associates"
6794,0001703301,"SpiderRock Advisors, LLC"
6799,0001598013,"Three Peaks Capital Management, LLC"
6800,0001810512,"Truadvice, LLC"
6802,0000752365,WALTER & KEENAN FINANCIAL CONSULTING CO /MI/ /ADV
6803,0001793923,"WASHBURN CAPITAL MANAGEMENT, INC."
6804,0001834802,"Wealth Advisory Solutions, LLC"
6808,0001368163,Zurcher Kantonalbank (Zurich Cantonalbank)
6809,0001730817,"180 WEALTH ADVISORS, LLC"
6812,0001767080,Abundance Wealth Counselors
6813,0001838226,Accel Wealth Management
6815,0001633857,"AlphaStar Capital Management, LLC"
6817,0001802858,BHF RG Capital Inc.
6825,0001759236,"Black Diamond Financial, LLC"
6826,0001800586,"Briaud Financial Planning, Inc"
6827,0001074272,CAMBRIDGE TRUST CO
6829,0001732074,CNB Bank
6830,0000852933,COMMERZBANK AKTIENGESELLSCHAFT /FI
6848,0000891287,DAVIS R M INC
6851,0001308527,"Douglass Winthrop Advisors, LLC"
6852,0001623883,EXANE DERIVATIVES
6853,0001802946,Ennismore Fund Management Ltd
6854,0001672556,Everett Capital Advisors UK LLP
6857,0001033324,FUKOKU MUTUAL LIFE INSURANCE Co
6859,0000883803,"GRIFFIN ASSET MANAGEMENT, INC."
6867,0000866361,INVERNESS COUNSEL LLC /NY/
6869,0001536562,JGP Global Gestao de Recursos Ltda.
6870,0001127544,"KARPAS STRATEGIES, LLC"
6872,0001280577,LUCAS CAPITAL MANAGEMENT
6874,0001798026,Loveless Wealth Management LLC
6875,0000320376,MCRAE CAPITAL MANAGEMENT INC
6877,0000715113,MJP ASSOCIATES INC /ADV
6885,0001092290,NORRIS PERNE & FRENCH LLP/MI
6886,0001752762,Next Capital Management LLC
6889,0001650303,"Performa Ltd (US), LLC"
6892,0001132897,RAMSEY QUANTITATIVE SYSTEMS
6899,0001616004,S. R. Schill & Associates
6900,0001692038,"SIMON QUICK ADVISORS, LLC"
6905,0001544676,Segantii Capital Management Ltd
6906,0001575581,"Segment Wealth Management, LLC"
6908,0001802494,"Stonebridge Financial Planning Group, LLC"
6910,0001505207,THOMAS STORY & SON LLC
6911,0001703081,"Tamar Securities, LLC"
6920,0001697796,"WP Advisors, LLC"
6923,0001556915,"ARGA Investment Management, LP"
6924,0000778963,AUGUSTINE ASSET MANAGEMENT INC
6925,0001544576,Adviser Investments LLC
6928,0001792704,Avion Wealth
6929,0001842116,"B, B, H, & B INC."
6931,0001803426,"BEAM Asset Management, LLC"
6933,0001453885,Beach Point Capital Management LP
6937,0000897378,CONGRESS ASSET MANAGEMENT CO /MA
6942,0001352187,"Clark Capital Management Group, Inc."
6945,0001654847,"Community Bank & Trust, Waco, Texas"
6948,0001695426,Courant Investment Management LLC
6950,0001362535,"Cullen Capital Management, LLC"
6951,0001841991,"Diversified, LLC"
6955,0001009003,EXCALIBUR MANAGEMENT CORP
6960,0000035442,FIDUCIARY TRUST CO
6961,0001767730,"Frisch Financial Group, Inc."
6962,0001822731,Fullen Financial Group
6964,0001801112,"Great Diamond Partners, LLC"
6967,0001269134,HORAN CAPITAL MANAGEMENT
6973,0001738560,"ISLAY CAPITAL MANAGEMENT, LLC"
6981,0001387458,LaFleur & Godfrey LLC
6983,0001799877,Live Oak Private Wealth LLC
6984,0000866590,MANCHESTER FINANCIAL INC
6985,0001724264,MD Financial Management Inc.
6998,0000743127,PINNACLE ASSOCIATES LTD
6999,0001569147,"PL Capital Advisors, LLC"
7009,0001733472,"Quaker Wealth Management, LLC"
7012,0001535811,"Redhawk Wealth Advisors, Inc."
7016,0001056593,SCHAFER CULLEN CAPITAL MANAGEMENT INC
7017,0001158274,SECURITY NATIONAL TRUST CO
7018,0001024716,SKYLINE ASSET MANAGEMENT LP
7019,0001158970,SPINNAKER TRUST
7022,0001566414,"SignalPoint Asset Management, LLC"
7023,0001438574,"Sterneck Capital Management, LLC"
7024,0001767821,"Strategic Blueprint, LLC"
7026,0001091370,"THOROUGHBRED FINANCIAL SERVICES, LLC"
7028,0001834985,"TruWealth Advisors, LLC"
7030,0001627417,Verger Capital Management LLC
7033,0001835866,Windward Private Wealth Management Inc.
7036,0001539994,AEGON ASSET MANAGEMENT UK PLC
7038,0001034550,ARMSTRONG SHAW ASSOCIATES INC/CT
7040,0001425930,AdvisorShares Investments LLC
7043,0001541596,Aspen Investment Management Inc
7046,0001374889,"Ballentine Partners, LLC"
7050,0001728354,Briar Hall Management LLC
7051,0001671716,"Bristlecone Advisors, LLC"
7052,0000822648,"CALTON & ASSOCIATES, INC."
7053,0000891943,"CENTAURUS FINANCIAL, INC."
7056,0001285973,CUTLER INVESTMENT COUNSEL LLC
7058,0001659203,"Capital Investment Advisory Services, LLC"
7068,0001713936,Epstein & White Financial LLC
7073,0001353326,Gryphon International Investment CORP
7080,0001649147,"Harfst & Associates, Inc."
7081,0001541496,Hendershot Investments Inc.
7084,0001641866,"IFP Advisors, Inc"
7086,0001569118,JNBA Financial Advisors
7092,0001639753,Kranot Hishtalmut Le Morim Ve Gananot Havera Menahelet LTD
7096,0001840513,Lakestar (G.P.) Ltd
7103,0001623210,"Lighthouse Financial Advisors, Inc."
7105,0001677560,MEMBERS Trust Co
7109,0001815217,"NIA IMPACT ADVISORS, LLC"
7111,0001077148,OAKWOOD CAPITAL MANAGEMENT LLC/CA
7112,0001102256,OLD POINT TRUST & FINANCIAL SERVICES N A
7114,0001799957,"PFG Private Wealth Management, LLC"
7115,0001123812,PROFFITT & GOODSON INC
