,Unnamed: 0_x,edge_attr,cusip_x,value_x,amount_x,put_or_call_x,source,cik_x,report_date_x,year,std_value_x,Unnamed: 0_y,cusip_y,value_y,amount_y,put_or_call_y,target,cik_y,report_date_y,std_value_y,weight
31501520,73647,SPDR S&P 500 ETF TR (TR UNIT),78462F103,889.0,2640.0,No,"WEALTH ADVISORS, INC.",1806580,2019-12-31,2019,-0.03784918307010476,90231,78462F103,1837.0,5709.0,No,"Beaumont Financial Partners, LLC",1352764,2019-12-31,-0.03777525305062612,-0.03781221806036544
49557,133373,ABBVIE INC,00287Y109,47.0,489.0,No,"Lagoda Investment Management, L.P.",1632108,2017-12-31,2017,-0.03791484665280625,162867,00287y109,5552.0,57412.0,No,"TAURUS ASSET MANAGEMENT, LLC",1317209,2017-12-31,-0.03748553783716289,-0.03770019224498457
30221050,205795,PROLOGIS INC,74340W103,0.0,3.0,No,Retirement Network,1777817,2019-12-31,2019,-0.03791851195967914,266654,74340W103,1382.0,15500.0,No,RVB CAPITAL MANAGEMENT LLC,1721568,2019-12-31,-0.03781073634056576,-0.03786462415012245
7712841,40325,APPLE INC,037833100,5302.0,33613.0,No,"Comprehensive Portfolio Management, LLC",1698218,2018-12-31,2018,-0.03750503415031654,150220,037833100,4536.0,28757.0,No,"Foresight Wealth Management, LLC",1729735,2018-12-31,-0.03756477085381932,-0.037534902502067924
20365299,128940,APPLE INC,037833100,3638.0,12389.0,No,"LGL PARTNERS, LLC",1653202,2019-12-31,2019,-0.03763480161066723,188343,037833100,13190.0,58890.0,No,"Bedell Frazier Investment Counseling, LLC",1388142,2019-12-31,-0.03688988647769259,-0.03726234404417991
79479731,47177,CAESARS ENTERTAINMENT INC,12769G100,101551.0,1367323.0,No,"CARILLON TOWER ADVISERS, INC.",1715163,2020-12-31,2020,-0.029999031571414137,254066,12769G100,9565.0,128789.0,No,Toscafund Asset Management LLP,1439289,2020-12-31,-0.03717258301842051,-0.03358580729491732
68356400,259115,CONSTELLATION BRANDS INC (CL A),21036P108,4245.0,19380.0,No,"Bedell Frazier Investment Counseling, LLC",1388142,2020-12-31,2020,-0.03758746456233017,304375,21036P108,63563.0,290176.0,No,"Bain Capital Public Equity Management II, LLC",1768111,2020-12-31,-0.03296153534773747,-0.03527449995503382
2343549,55284,CIGNA CORPORATION,125509109,273.0,1460.0,No,"Verity & Verity, LLC",1542108,2017-12-31,2017,-0.03789722198571535,124729,125509109,9411.0,46340.0,No,"Smith, Graham & Co., Investment Advisors, LP",1470414,2017-12-31,-0.03718459274732316,-0.03754090736651926
65765307,291358,ALPHABET INC (CAP STK CL A),02079K305,2915.0,1663.0,No,Solitude Financial Services,1839890,2020-12-31,2020,-0.03769118494830758,318915,02079K305,210.0,120.0,No,"Matthew Goff Investment Advisor, LLC",935359,2020-12-31,-0.03790213505663007,-0.037796660002468827
19540519,12658,3M CO,88579Y101,14129.0,80100.0,No,Wesleyan Assurance Society,1773368,2019-12-31,2019,-0.036816658325487486,120982,88579Y101,303.0,1717.0,No,"Stanley-Laman Group, Ltd.",1601489,2019-12-31,-0.03789488242813691,-0.0373557703768122
7619490,34302,ALTRIA GROUP INC,02209S103,1563.0,31650.0,No,SANDERS MORRIS HARRIS LLC,1053994,2018-12-31,2018,-0.03779662100984252,55108,02209S103,805.0,16299.0,No,"Lee Financial Group Hawaii, Inc.",837980,2018-12-31,-0.03785573383132439,-0.03782617742058345
7701487,17207,APPLE INC,037833100,913.0,5790.0,No,"MorganRosel Wealth Management, LLC",1753218,2018-12-31,2018,-0.03784731142404201,157621,037833100,25221.0,159890.0,No,EDGEWOOD MANAGEMENT LLC,860561,2018-12-31,-0.03595164590348637,-0.036899478663764196
65509451,13991,ALPHABET INC (CAP STK CL A),02079K305,1409.0,804.0,No,"ABSHER WEALTH MANAGEMENT, LLC",1802534,2020-12-31,2020,-0.037808630738745165,298755,02079K305,301.0,172.0,No,Humankind Investments LLC,1845373,2020-12-31,-0.03789503839864214,-0.03785183456869365
74137330,264807,SPDR S&P 500 ETF TR (TR UNIT),78462F103,424.0,1149.0,No,"Paragon Advisors, LLC",1799719,2020-12-31,2020,-0.03788544621257055,301120,78462F103,372.0,1000.0,No,Nationwide Asset Management LLC,1802257,2020-12-31,-0.037889501445706505,-0.03788747382913853
20230953,45867,APPLE INC,037833100,331.0,1128.0,No,"Adaptive Financial Consulting, LLC",1804717,2019-12-31,2019,-0.03789269884106371,213362,037833100,9587.0,32650.0,No,"Ameritas Investment Partners, Inc.",1055980,2019-12-31,-0.03717086734286299,-0.03753178309196335
45971,123040,ABBVIE INC,00287Y109,43229.0,447000.0,No,"EVENTIDE ASSET MANAGEMENT, LLC",1442891,2017-12-31,2017,-0.034547287474402694,142196,00287Y109,65.0,674.0,No,"Armbruster Capital Management, Inc.",1664847,2017-12-31,-0.03791344291825919,-0.03623036519633094
79705068,144227,AMAZON COM INC COM (Stock),023135106,420.0,129.0,No,"Praetorian Wealth Management, Inc.",1818940,2020-12-31,2020,-0.03788575815358101,323743,023135106,290.0,89.0,No,VERITY Wealth Advisors,1763138,2020-12-31,-0.0378958962364209,-0.037890827195000955
9688993,41961,ALPHABET INC (CAP STK CL C),02079K107,4557.0,4400.0,No,Venator Capital Management Ltd.,1630413,2018-12-31,2018,-0.037563133163514416,138855,02079K107,455.0,439.0,No,HNP Capital LLC,1767841,2018-12-31,-0.03788302866973949,-0.037723080916626954
7778850,183359,APPLE INC,037833100,11305.0,71667.0,No,PINNACLE FINANCIAL PARTNERS INC,1115055,2018-12-31,2018,-0.03703688867887111,186843,037833100,631.0,4000.0,No,Ionic Capital Management LLC,1386462,2018-12-31,-0.037869303265279326,-0.03745309597207522
11114186,145613,DISNEY WALT CO (COM DISNEY),254687106,7941.0,72424.0,No,NKCFO LLC,1757282,2018-12-31,2018,-0.037299231068666616,187761,254687106,603.0,5500.0,No,"HGI Capital Management, LLC",1595907,2018-12-31,-0.03787148685235253,-0.037585358960509574
33925295,67277,VANGUARD INDEX FDS (VALUE ETF),922908744,11397.0,95010.0,No,Relaxing Retirement Coach,1728449,2019-12-31,2019,-0.037029714035630566,89955,922908744,2014.0,16806.0,No,"Benchmark Wealth Management, LLC",1788241,2019-12-31,-0.037761449660913333,-0.03739558184827195
41043623,168708,WALMART INC,931142103,1378901.0,11603000.0,No,Bill & Melinda Gates Foundation Trust,1166559,2019-12-31,2019,0.0696154308558421,225132,931142103,776.0,6533.0,No,"BOK Financial Private Wealth, Inc.",1317348,2019-12-31,-0.03785799540365021,0.015878717726095944
31456641,13465,INVESCO QQQ TR (UNIT SER 1),46090E103,1688.0,7940.0,No,Strategic Wealth Partners Group LLC,1682677,2019-12-31,2019,-0.03778687285326569,257204,46090E103,311.0,1463.0,No,"Quaker Wealth Management, LLC",1733472,2019-12-31,-0.03789425854611599,-0.03784056569969084
71752991,46852,MERCK & CO INC,58933Y105,422.0,5153.0,No,"Summit Asset Management, LLC",1509974,2020-12-31,2020,-0.037885602183075774,320691,58933Y105,48218.0,589461.0,No,"BRIDGER MANAGEMENT, LLC",1166309,2020-12-31,-0.03415821904910847,-0.036021910616092126
70407413,125519,ISHARES TR (CORE US AGGBD ET),464287226,6302.0,53323.0,No,Reliant Wealth Planning,1823393,2020-12-31,2020,-0.037427048897701945,126959,464287226,13327.0,112758.0,No,CALAMOS WEALTH MANAGEMENT LLC,1455258,2020-12-31,-0.03687920249808439,-0.03715312569789317
65010248,180307,3M CO,88579Y101,374.0,2147.0,No,"WNY Asset Management, LLC",1803296,2020-12-31,2020,-0.03788934547520128,185884,88579Y101,221.0,1257.0,No,SSI INVESTMENT MANAGEMENT LLC,938487,2020-12-31,-0.03790127721885131,-0.0378953113470263
20445782,188714,APPLE INC,037833100,8107.0,27607.0,No,"Foresight Wealth Management, LLC",1729735,2019-12-31,2019,-0.0372862855167326,246062,037833100,129.0,440.0,No,"Lloyd Advisory Services, LLC.",1802474,2019-12-31,-0.03790845186209185,-0.03759736868941223
19603970,14063,ABBVIE INC,00287Y109,730.0,8240.0,No,Hummer Financial Advisory Services Inc,1802279,2019-12-31,2019,-0.03786158272527048,84735,00287Y109,2958.0,33414.0,No,Mirador Capital Partners LP,1633446,2019-12-31,-0.03768783158244516,-0.03777470715385782
2055357,55698,AVALONBAY CMNTYS INC,053484101,21319.0,119495.0,No,MEAG MUNICH ERGO AssetManagement GmbH,1654198,2017-12-31,2017,-0.03625594435918853,210461,053484101,11.0,60.0,No,Gradient Investments LLC,1542265,2017-12-31,-0.037917654121900374,-0.03708679924054445
10262129,206680,BERKSHIRE HATHAWAY INC DEL (CL B NEW),084670702,871.0,4265.0,No,"Brand Asset Management Group, Inc.",1748766,2018-12-31,2018,-0.03785058680465182,206899,084670702,58405.0,286046.0,No,AKRE CAPITAL MANAGEMENT LLC,1112520,2018-12-31,-0.033363783280723563,-0.03560718504268769
65004046,133536,3M CO,88579Y101,3065.0,17538.0,No,OSSIAM,1767471,2020-12-31,2020,-0.037679487160415394,187413,88579Y101,665.0,3824.0,No,"3D/L Capital Management, LLC",1846943,2020-12-31,-0.03786665176669043,-0.03777306946355291
65828584,142825,ALPHABET INC (CAP STK CL C),02079K107,64.0,37.0,No,Clark Financial Advisors,1842116,2020-12-31,2020,-0.0379135209035118,310133,02079K107,1295.0,739.0,No,"Capital Planning Advisors, LLC",1631941,2020-12-31,-0.037817521057543234,-0.03786552098052752
20193058,7014,APPLE INC,037833100,1198.0,3693.0,No,"Oldfather Financial Services, LLC",1775530,2019-12-31,2019,-0.037825085627046846,45867,037833100,331.0,1128.0,No,"Adaptive Financial Consulting, LLC",1804717,2019-12-31,-0.03789269884106371,-0.03785889223405528
7497828,9472,3M CO,88579Y101,11692.0,61361.0,No,"People's United Financial, Inc.",1378946,2018-12-31,2018,-0.03700670838610926,224245,88579Y101,8141349.0,42727769.0,No,STATE STREET CORP,93751,2018-12-31,0.5969866464289223,0.2799899690214065
20297589,90439,APPLE INC,037833100,3034.0,10332.0,No,Sicart Associates LLC,1696494,2019-12-31,2019,-0.03768190470324645,265505,037833100,2706.0,9216.0,No,"Tranquility Partners, LLC",1783773,2019-12-31,-0.037707483866104036,-0.03769469428467524
7503964,44130,3M CO,88579Y101,314.0,1648.0,No,"Capital Advisors, Ltd. LLC",1597878,2018-12-31,2018,-0.03789402459035815,231359,88579Y101,341.0,1789.0,No,Gradient Investments LLC,1542265,2018-12-31,-0.03789191898853756,-0.03789297178944785
166843,19937,APPLE INC,037833100,9358.0,55300.0,No,"Sustainable Insight Capital Management, LLC",1580677,2017-12-31,2017,-0.03718872596571173,211527,037833100,35318.0,208701.0,No,AMICA MUTUAL INSURANCE CO,857508,2017-12-31,-0.035164228807836775,-0.03617647738677425
194559,123876,APPLE INC,037833100,1004.0,5934.0,No,ALESCO ADVISORS LLC,1269978,2017-12-31,2017,-0.03784021476605408,125909,037833100,776402.0,4587852.0,No,APPALOOSA LP,1656456,2017-12-31,0.022629394140799664,-0.007605410312627207
7747803,134469,APPLE INC,037833100,4075.0,25835.0,No,Raab & Moskowitz Asset Management LLC,1616664,2018-12-31,2018,-0.03760072205527465,197705,037833100,472.0,2995.0,No,Teza Capital Management LLC,1655789,2018-12-31,-0.03788170292044504,-0.037741212487859846
37114812,47558,VANGUARD INDEX FDS (S&P 500 ETF SHS),922908363,799.0,2702.0,No,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,1021223,2019-12-31,2019,-0.03785620174284007,102626,922908363,250.0,845.0,No,"Briaud Financial Planning, Inc",1800586,2019-12-31,-0.03789901564652549,-0.03787760869468278
66421681,18316,APPLE INC,037833100,3504.0,25826.0,No,"Wellspring Financial Advisors, LLC",1811308,2020-12-31,2020,-0.03764525163451759,318918,037833100,2156.0,16249.0,No,"Matthew Goff Investment Advisor, LLC",935359,2020-12-31,-0.037750375755042066,-0.03769781369477983
65369481,847,ADVANCED MICRO DEVICES INC,007903107,10111.0,110249.0,No,"Strategic Wealth Advisors Group, LLC",1548916,2020-12-31,2020,-0.03713000307049294,46917,007903107,358797.0,3912302.0,No,Sylebra Capital Ltd,1627436,2020-12-31,-0.009937637277319365,-0.02353382017390615
78345227,251736,ENVESTNET INC,29404K106,8739.0,106192.0,No,Global Alpha Capital Management Ltd.,1584691,2020-12-31,2020,-0.03723699883708017,310405,29404K106,115.0,1403.0,No,"JFS WEALTH ADVISORS, LLC",1568068,2020-12-31,-0.03790954365562846,-0.03757327124635432
20129891,72650,AMERICAN EXPRESS CO,025816109,349.0,2800.0,No,MARIETTA INVESTMENT PARTNERS LLC,1114702,2019-12-31,2019,-0.03789129510651664,73673,025816109,589.0,4734.0,No,Columbia Trust Co 01012016,1802291,2019-12-31,-0.03787257864588914,-0.03788193687620289
20769,167905,3M CO,88579Y101,133858.0,568714.0,No,AQR CAPITAL MANAGEMENT LLC,1167557,2017-12-31,2017,-0.02747956201519433,175062,88579Y101,570.0,2420.0,No,ADVISORS MANAGEMENT GROUP INC /ADV,842766,2017-12-31,-0.037874060365688814,-0.03267681119044157
699776,1605,HOME DEPOT INC,437076102,9718.0,51274.0,No,MASTRAPASQUA ASSET MANAGEMENT INC,1014738,2017-12-31,2017,-0.03716065127477048,97932,437076102,229.0,1206.0,No,"Trellis Advisors, LLC",1722638,2017-12-31,-0.037900653336830396,-0.03753065230580044
20247349,64482,APPLE INC,037833100,4721.0,16077.0,No,ROOF EIDAM & MAYCOCK/ADV,1028874,2019-12-31,2019,-0.03755034358208562,265505,037833100,2706.0,9216.0,No,"Tranquility Partners, LLC",1783773,2019-12-31,-0.037707483866104036,-0.037628913724094826
7577032,173538,ABBVIE INC,00287Y109,1062.0,11515.0,No,"GYL Financial Synergies, LLC",1767715,2018-12-31,2018,-0.037835691621402434,203408,00287Y109,1274506.0,13824.0,No,Rehmann Capital Advisory Group,1633037,2018-12-31,0.06147416040914118,0.011819234393869373
9396031,50699,ABBOTT LABS,002824100,2665.0,36848.0,No,"Otter Creek Advisors, LLC",1640361,2018-12-31,2018,-0.03771068126146123,87937,002824100,1571.0,21724.0,No,GUARDIAN INVESTMENT MANAGEMENT,1365474,2018-12-31,-0.037795997127821605,-0.03775333919464142
12354697,36921,KKR & CO INC (CL A),48251W104,3188.0,162422.0,No,ENDEAVOUR CAPITAL ADVISORS INC,1218749,2018-12-31,2018,-0.037669894974343796,173050,48251W104,30389.0,1548100.0,No,SHANDA ASSET MANAGEMENT HOLDINGS Ltd,1622346,2018-12-31,-0.03554861811797413,-0.03660925654615896
7703158,18590,APPLE INC,037833100,17352.0,110000.0,No,Yong Rong (HK) Asset Management Ltd,1738071,2018-12-31,2018,-0.03656531185631064,273630,037833100,7055.0,44725.0,No,"RB Capital Management, LLC",1695582,2018-12-31,-0.03736832600248315,-0.03696681892939689
177476,49990,APPLE INC,037833100,63149.0,373155.0,No,WEDGE CAPITAL MANAGEMENT L L P/NC,1015308,2017-12-31,2017,-0.032993821242319914,229916,037833100,8524.0,50367.0,No,"RB Capital Management, LLC",1695582,2017-12-31,-0.037253765666392304,-0.03512379345435611
69945948,248286,INTEL CORP,458140100,712.0,14300.0,No,WINMILL & CO. INC,52234,2020-12-31,2020,-0.03786298645981754,251805,458140100,360.0,7224.0,No,"VIVID FINANCIAL MANAGEMENT, INC.",1802911,2020-12-31,-0.03789043726873788,-0.03787671186427771
7772415,172914,APPLE INC,037833100,1065.0,6753.0,No,Hardy Reed LLC,1761871,2018-12-31,2018,-0.03783545766564459,189770,037833100,6671.0,42290.0,No,"Kinneret Advisory, LLC",1569518,2018-12-31,-0.03739827233948716,-0.03761686500256588
179908,55114,APPLE INC,037833100,7952.0,46990.0,No,PICTET BANK & TRUST Ltd,1535631,2017-12-31,2017,-0.03729837323088785,102406,037833100,2001.0,11817.0,No,SSI INVESTMENT MANAGEMENT INC,938487,2017-12-31,-0.03776246346919732,-0.03753041835004259
65324341,129562,ADOBE SYSTEMS INCORPORATED,00724F101,116009.0,231964.0,No,Mirova US LLC,1802900,2020-12-31,2020,-0.028871520789112284,185892,00724F101,449.0,892.0,No,SSI INVESTMENT MANAGEMENT LLC,938487,2020-12-31,-0.03788349658125518,-0.03337750868518373
66892625,236363,APPLE INC,037833100,2585.0,19480.0,No,ALESCO ADVISORS LLC,1269978,2020-12-31,2020,-0.0377169200816704,253515,037833100,411.0,3099.0,No,"RFG HOLDINGS, INC.",1845210,2020-12-31,-0.03788646002085454,-0.037801690051262465
1829221,47490,ALPHABET INC (CAP STK CL A),02079K305,25626.0,24327.0,No,GUARDCAP ASSET MANAGEMENT Ltd,1732008,2017-12-31,2017,-0.03592006187617746,162871,02079k305,442.0,420.0,No,"TAURUS ASSET MANAGEMENT, LLC",1317209,2017-12-31,-0.03788404247802348,-0.03690205217710047
72536610,304391,MICROSOFT CORP,594918104,130703.0,587641.0,No,"Bain Capital Public Equity Management II, LLC",1768111,2020-12-31,2020,-0.027725605487193387,309859,594918104,903.0,4061.0,No,Tacita Capital Inc,1846287,2020-12-31,-0.03784809127656816,-0.03278684838188077
66080606,225971,AMAZON COM INC,023135106,1827.0,561.0,No,"Marks Wealth, LLC",1838660,2020-12-31,2020,-0.03777603290315227,319108,023135106,11500.0,3531.0,No,"Capital Investment Advisory Services, LLC",1659203,2020-12-31,-0.03702168155461126,-0.03739885722888177
19540284,12123,3M CO,88579Y101,469843.0,2663207.0,No,ALLIANCEBERNSTEIN L.P.,1109448,2019-12-31,2019,-0.00127768691547876,120729,88579Y101,409.0,2319.0,No,Boltwood Capital Management,1563690,2019-12-31,-0.037886615991359764,-0.019582151453419263
5518607,175296,INVITATION HOMES INC,46187W107,1912.0,81139.0,No,"HGI Capital Management, LLC",1595907,2017-12-31,2017,-0.03776940415668002,190302,46187W107,13804.0,585649.0,No,Mitsubishi UFJ Trust & Banking Corp,1462160,2017-12-31,-0.03684200353258723,-0.03730570384463362
9695,91510,3M CO,88579Y101,38126.0,161975.0,No,"Raymond James Financial Services Advisors, Inc.",1462284,2017-12-31,2017,-0.034945246218494985,136951,88579Y101,6026.0,25599.0,No,SCOTIA CAPITAL INC.,1335644,2017-12-31,-0.037448572827423574,-0.03619690952295928
65854125,232420,ALPHABET INC (CAP STK CL C),02079K107,2950.0,1684.0,No,"Mine & Arao Wealth Creation & Management, LLC.",1802994,2020-12-31,2020,-0.03768845546446607,266302,02079K107,388.0,221.0,No,"YOUNGS ADVISORY GROUP, INC.",1663649,2020-12-31,-0.03788825368166467,-0.03778835457306537
19618884,64194,ABBVIE INC,00287Y109,2394.0,26780.0,No,SANDERS MORRIS HARRIS LLC,1053994,2019-12-31,2019,-0.03773181526491979,113695,00287Y109,10878.0,122857.0,No,CLEAR STREET MARKETS LLC,1531593,2019-12-31,-0.03707018838173754,-0.037401001823328665
11817705,157810,HP INC,40434l105,8005.0,391266.0,No,"GoodHaven Capital Management, LLC",1542300,2018-12-31,2018,-0.037294240012499286,210932,40434L105,26225.0,1281776.0,No,Mitsubishi UFJ Trust & Banking Corp,1462160,2018-12-31,-0.035873348709861315,-0.0365837943611803
10512194,36953,CHENIERE ENERGY INC (COM NEW),16411R208,10413.0,175929.0,No,Yaupon Capital Management LP,1755028,2018-12-31,2018,-0.03710645152420333,183028,16411R208,253.0,4282.0,No,LITTLE HOUSE CAPITAL LLC,1748814,2018-12-31,-0.037898781690767644,-0.03750261660748549
2066856,189842,BAIDU INC (SPON ADR REP A),056752108,160257.0,684243.0,No,Broad Peak Investment Management LTD.,1728120,2017-12-31,2017,-0.02542082933142157,247272,056752108,109160.0,466079.0,No,FIL Ltd,318989,2017-12-31,-0.029405641784269663,-0.027413235557845618
18146533,38091,Eversource Energy,30040W108,11196.0,172138.0,No,WEDGE CAPITAL MANAGEMENT L L P/NC,1015308,2018-12-31,2018,-0.0370453890714061,166531,30040W108,766.0,11777.0,No,Waverton Investment Management Ltd,1344114,2018-12-31,-0.037858775256176355,-0.03745208216379123
174441,47690,APPLE INC,037833100,61434.0,363021.0,No,STEADFAST CAPITAL MANAGEMENT LP,1214822,2017-12-31,2017,-0.033127565950553946,97547,037833100,59266.0,350209.0,No,PARSONS CAPITAL MANAGEMENT INC/RI,1018674,2017-12-31,-0.033296637978222396,-0.033212101964388174
14039,134937,3M CO,88579Y101,1181.0,5000.0,No,MONETTA FINANCIAL SERVICES INC,869179,2017-12-31,2017,-0.037826411376341296,203595,88579Y101,640.0,2721.0,No,"Edgestream Partners, L.P.",1535061,2017-12-31,-0.0378686013980058,-0.037847506387173546
176592,49783,APPLE INC,037833100,4541.0,26831.0,No,"Palouse Capital Management, Inc.",1056516,2017-12-31,2017,-0.03756438092755625,199606,037833100,3367.0,19894.0,No,Providence First Trust Co,1713735,2017-12-31,-0.037655935614125786,-0.03761015827084102
181320,55714,APPLE INC,037833100,1410.0,8329.0,No,"BHK Investment Advisors, LLC",1710539,2017-12-31,2017,-0.037808552753492555,91661,037833100,338640.0,2000993.0,No,"Raymond James Financial Services Advisors, Inc.",1462284,2017-12-31,-0.011509586014271808,-0.02465906938388218
20208350,14072,APPLE INC,037833100,445.0,1517.0,No,Hummer Financial Advisory Services Inc,1802279,2019-12-31,2019,-0.03788380852226564,217991,037833100,8855.0,30157.0,No,"Wills Financial Group, Inc.",1525109,2019-12-31,-0.037227952547776874,-0.037555880535021256
7578015,179557,ABBVIE INC,00287Y109,1218.0,13209.0,No,"United Capital Management of KS, Inc.",1753219,2018-12-31,2018,-0.037823525921994554,253044,00287Y109,1508.0,16356.0,No,PHILADELPHIA TRUST CO,1110806,2018-12-31,-0.037800910198736326,-0.03781221806036544
65124966,13278,ABBVIE INC,00287Y109,1056.0,9856.0,No,Abundance Wealth Counselors,1767080,2020-12-31,2020,-0.03783615953291812,53691,00287Y109,2032.0,18960.0,No,LONGFELLOW INVESTMENT MANAGEMENT CO LLC,1167487,2020-12-31,-0.037760045926366274,-0.037798102729642194
24324367,78385,EXXON MOBIL CORP,30231G102,312.0,4472.0,No,"Demars Financial Group, LLC",1723115,2019-12-31,2019,-0.03789418056086338,166747,30231G102,10023.0,143643.0,No,BRANDYWINE TRUST CO,1123803,2019-12-31,-0.03713686577272302,-0.0375155231667932
